game_id,season,week,gameday,weekday,home_team,away_team,home_score,away_score,home_win,spread_line,total_line,div_game,roof,surface,home_roll_margin_mean_3,home_roll_margin_mean_5,home_roll_win_rate_3,home_roll_win_rate_5,home_roll_pts_for_mean_3,home_roll_pts_for_mean_5,home_roll_pts_against_mean_3,home_roll_pts_against_mean_5,home_st_d_win_rate,home_st_d_margin_mean,home_temp,home_wind,away_roll_margin_mean_3,away_roll_margin_mean_5,away_roll_win_rate_3,away_roll_win_rate_5,away_roll_pts_for_mean_3,away_roll_pts_for_mean_5,away_roll_pts_against_mean_3,away_roll_pts_against_mean_5,away_st_d_win_rate,away_st_d_margin_mean,away_temp,away_wind,league_pass_rate,league_epa_mean
2019_05_DEN_LAC,2019,5,2019-10-06,Sunday,LAC,DEN,13.0,20.0,0,4.0,46.0,1,outdoors,grass,3.3333333333333335,4.0,0.3333333333333333,0.5,20.0,22.5,16.666666666666668,18.5,0.5,4.0,85.0,12.0,-5.0,-5.75,0.0,0.0,18.0,17.5,23.0,23.25,0.0,-5.75,85.0,12.0,0.4550205300485255,-0.0123973232507623
2019_05_GB_DAL,2019,5,2019-10-06,Sunday,DAL,GB,24.0,34.0,0,3.5,46.5,0,closed,fieldturf,11.0,12.75,0.6666666666666666,0.75,24.0,26.75,13.0,14.0,0.75,12.75,,,3.0,4.0,0.6666666666666666,0.75,25.0,21.25,22.0,17.25,0.75,4.0,,,0.4550205300485255,-0.0123973232507623
2019_05_IND_KC,2019,5,2019-10-06,Sunday,KC,IND,13.0,19.0,0,10.5,55.5,0,outdoors,astroturf,9.0,10.25,1.0,1.0,31.666666666666668,33.75,22.666666666666668,23.5,1.0,10.25,59.0,3.0,-0.6666666666666666,-2.0,0.6666666666666666,0.5,23.333333333333332,23.5,24.0,25.5,0.5,-2.0,59.0,3.0,0.4550205300485255,-0.0123973232507623
2019_05_CLE_SF,2019,5,2019-10-07,Monday,SF,CLE,31.0,3.0,1,5.0,47.5,0,outdoors,grass,14.0,14.0,1.0,1.0,32.0,32.0,18.0,18.0,1.0,14.0,87.0,8.0,9.333333333333334,-0.5,0.6666666666666666,0.5,25.333333333333332,22.25,16.0,22.75,0.5,-0.5,87.0,8.0,0.4550205300485255,-0.0123973232507623
2019_06_NYG_NE,2019,6,2019-10-10,Thursday,NE,NYG,35.0,14.0,1,16.5,43.0,0,outdoors,grass,16.0,24.2,1.0,1.0,26.333333333333332,31.0,10.333333333333334,6.8,1.0,24.2,54.0,13.0,1.3333333333333333,-5.6,0.6666666666666666,0.4,22.0,19.4,20.666666666666668,25.0,0.4,-5.6,54.0,13.0,0.4651911468812877,-0.0245957417090795
2019_06_CAR_TB,2019,6,2019-10-13,Sunday,TB,CAR,26.0,37.0,0,-2.0,48.5,1,outdoors,grass,2.3333333333333335,-0.2,0.3333333333333333,0.4,36.666666666666664,29.4,34.333333333333336,29.6,0.4,-0.2,61.0,14.0,10.333333333333334,4.4,1.0,0.6,29.333333333333332,25.8,19.0,21.4,0.6,4.4,61.0,14.0,0.4651911468812877,-0.0245957417090795
2019_06_CIN_BAL,2019,6,2019-10-13,Sunday,BAL,CIN,23.0,17.0,1,10.5,47.0,1,outdoors,grass,-5.666666666666667,7.6,0.3333333333333333,0.6,26.333333333333332,32.2,32.0,24.6,0.6,7.6,64.0,7.0,-10.333333333333334,-11.2,0.0,0.0,14.333333333333334,16.0,24.666666666666668,27.2,0.0,-11.2,64.0,7.0,0.4651911468812877,-0.0245957417090795
2019_06_SEA_CLE,2019,6,2019-10-13,Sunday,CLE,SEA,28.0,32.0,0,1.0,45.5,0,outdoors,grass,-6.666666666666667,-6.0,0.3333333333333333,0.4,18.666666666666668,18.4,25.333333333333332,24.4,0.4,-6.0,58.0,20.0,4.0,3.0,0.6666666666666666,0.8,28.0,26.6,24.0,23.6,0.8,3.0,58.0,20.0,0.4651911468812877,-0.0245957417090795
2019_06_NO_JAX,2019,6,2019-10-13,Sunday,JAX,NO,6.0,13.0,0,2.5,42.5,0,outdoors,grass,2.6666666666666665,-1.4,0.6666666666666666,0.4,24.333333333333332,22.2,21.666666666666668,23.6,0.4,-1.4,81.0,3.0,5.0,-0.2,1.0,0.8,25.333333333333332,23.0,20.333333333333332,23.2,0.8,-0.2,81.0,3.0,0.4651911468812877,-0.0245957417090795
2019_06_HOU_KC,2019,6,2019-10-13,Sunday,KC,HOU,24.0,31.0,0,3.5,54.5,0,outdoors,astroturf,1.0,7.0,0.6666666666666666,0.8,26.666666666666668,29.6,25.666666666666668,22.6,0.8,7.0,56.0,2.0,7.333333333333333,4.2,0.6666666666666666,0.6,30.0,26.2,22.666666666666668,22.0,0.6,4.2,56.0,2.0,0.4651911468812877,-0.0245957417090795
2019_06_WAS_MIA,2019,6,2019-10-13,Sunday,MIA,WAS,16.0,17.0,0,-6.0,42.0,0,outdoors,grass,-29.333333333333332,-34.25,0.0,0.0,5.333333333333333,6.5,34.666666666666664,40.75,0.0,-34.25,84.0,13.0,-21.0,-15.6,0.0,0.0,8.333333333333334,14.6,29.333333333333332,30.2,0.0,-15.6,84.0,13.0,0.4651911468812877,-0.0245957417090795
2019_06_PHI_MIN,2019,6,2019-10-13,Sunday,MIN,PHI,38.0,20.0,1,3.5,44.0,0,dome,sportturf,9.333333333333334,7.8,0.6666666666666666,0.6,22.666666666666668,22.4,13.333333333333334,14.6,0.6,7.8,,,9.666666666666666,6.0,0.6666666666666666,0.6,29.666666666666668,28.2,20.0,22.2,0.6,6.0,,,0.4651911468812877,-0.0245957417090795
2019_06_ATL_ARI,2019,6,2019-10-13,Sunday,ARI,ATL,34.0,33.0,1,-3.0,52.5,0,closed,grass,-10.666666666666666,-7.6,0.3333333333333333,0.2,18.666666666666668,20.0,29.333333333333332,27.6,0.2,-7.6,,,-12.666666666666666,-10.0,0.0,0.2,22.0,20.4,34.666666666666664,30.4,0.2,-10.0,,,0.4651911468812877,-0.0245957417090795
2019_06_SF_LA,2019,6,2019-10-13,Sunday,LA,SF,7.0,20.0,0,3.0,49.5,1,outdoors,grass,-3.0,2.4,0.3333333333333333,0.6,29.666666666666668,29.2,32.666666666666664,26.8,0.6,2.4,77.0,2.0,18.666666666666668,17.5,1.0,1.0,32.0,31.75,13.333333333333334,14.25,1.0,17.5,77.0,2.0,0.4651911468812877,-0.0245957417090795
2019_06_TEN_DEN,2019,6,2019-10-13,Sunday,DEN,TEN,16.0,0.0,1,1.0,41.0,0,outdoors,grass,-2.0,-3.2,0.3333333333333333,0.2,20.0,18.0,22.0,21.2,0.2,-3.2,69.0,7.0,-2.0,4.4,0.3333333333333333,0.4,12.666666666666666,19.6,14.666666666666666,15.2,0.4,4.4,69.0,7.0,0.4651911468812877,-0.0245957417090795
2019_06_DAL_NYJ,2019,6,2019-10-13,Sunday,NYJ,DAL,24.0,22.0,1,-7.0,43.5,0,outdoors,fieldturf,-20.333333333333332,-15.5,0.0,0.0,7.666666666666667,9.75,28.0,25.25,0.0,-15.5,66.0,7.0,4.333333333333333,8.2,0.3333333333333333,0.6,21.666666666666668,26.2,17.333333333333332,18.0,0.6,8.2,66.0,7.0,0.4651911468812877,-0.0245957417090795
2019_06_PIT_LAC,2019,6,2019-10-13,Sunday,LAC,PIT,17.0,24.0,0,6.0,42.5,0,outdoors,grass,2.0,1.8,0.3333333333333333,0.4,21.0,20.6,19.0,18.8,0.4,1.8,71.0,9.0,5.666666666666667,-3.0,0.3333333333333333,0.2,23.333333333333332,19.8,17.666666666666668,22.8,0.2,-3.0,71.0,9.0,0.4651911468812877,-0.0245957417090795
2019_06_DET_GB,2019,6,2019-10-14,Monday,GB,DET,23.0,22.0,1,3.5,47.0,1,outdoors,grass,4.666666666666667,5.2,0.6666666666666666,0.8,29.333333333333332,23.8,24.666666666666668,18.6,0.8,5.2,43.0,5.0,0.6666666666666666,0.5,0.6666666666666666,0.5,23.333333333333332,24.25,22.666666666666668,23.75,0.5,0.5,43.0,5.0,0.4651911468812877,-0.0245957417090795
2019_07_KC_DEN,2019,7,2019-10-17,Thursday,DEN,KC,6.0,30.0,0,-3.0,49.5,1,outdoors,grass,7.0,1.6,0.6666666666666666,0.4,20.0,18.0,13.0,16.4,0.3333333333333333,0.0,75.0,6.0,-3.0,2.8,0.3333333333333333,0.6,23.666666666666668,26.4,26.666666666666668,23.6,0.6666666666666666,4.666666666666667,75.0,6.0,0.4496314496314496,-0.0172931098679782
2019_07_LA_ATL,2019,7,2019-10-20,Sunday,ATL,LA,10.0,37.0,0,-3.0,54.5,0,open,fieldturf,-12.0,-7.0,0.0,0.2,25.0,24.6,37.0,31.6,0.16666666666666666,-8.5,,,-9.666666666666666,-0.8,0.0,0.4,25.333333333333332,24.6,35.0,25.4,0.5,-0.16666666666666666,,,0.4496314496314496,-0.0172931098679782
2019_07_MIA_BUF,2019,7,2019-10-20,Sunday,BUF,MIA,31.0,21.0,1,17.0,42.5,1,outdoors,astroturf,1.6666666666666667,4.0,0.6666666666666666,0.8,15.0,18.0,13.333333333333334,14.0,0.8,4.0,65.0,7.0,-15.333333333333334,-27.6,0.0,0.0,10.666666666666666,8.4,26.0,36.0,0.0,-27.6,65.0,7.0,0.4496314496314496,-0.0172931098679782
2019_07_JAX_CIN,2019,7,2019-10-20,Sunday,CIN,JAX,17.0,27.0,0,-4.0,44.5,0,outdoors,grass,-11.0,-12.2,0.0,0.0,14.333333333333334,15.4,25.333333333333332,27.6,0.0,-10.333333333333334,70.0,2.0,-4.0,0.0,0.3333333333333333,0.4,19.666666666666668,18.2,23.666666666666668,18.2,0.3333333333333333,-2.3333333333333335,70.0,2.0,0.4496314496314496,-0.0172931098679782
2019_07_MIN_DET,2019,7,2019-10-20,Sunday,DET,MIN,30.0,42.0,0,-2.5,43.5,1,dome,fieldturf,-0.6666666666666666,0.2,0.3333333333333333,0.4,26.333333333333332,23.8,27.0,23.6,0.4,0.2,,,8.666666666666666,8.2,0.6666666666666666,0.6,24.0,24.4,15.333333333333334,16.2,0.6666666666666666,9.5,,,0.4496314496314496,-0.0172931098679782
2019_07_OAK_GB,2019,7,2019-10-20,Sunday,GB,OAK,42.0,24.0,1,5.5,48.0,0,outdoors,grass,1.3333333333333333,4.0,0.6666666666666666,0.8,28.0,26.4,26.666666666666668,22.4,0.8333333333333334,4.5,55.0,6.0,-3.3333333333333335,-4.0,0.6666666666666666,0.6,23.0,20.6,26.333333333333332,24.6,0.6,-4.0,55.0,6.0,0.4496314496314496,-0.0172931098679782
2019_07_HOU_IND,2019,7,2019-10-20,Sunday,IND,HOU,30.0,23.0,1,1.5,46.5,1,open,fieldturf,0.6666666666666666,-0.4,0.6666666666666666,0.6,23.333333333333332,22.6,22.666666666666668,23.0,0.6,-0.4,,,7.333333333333333,6.0,0.6666666666666666,0.8,31.333333333333332,26.8,24.0,20.8,0.6666666666666666,4.666666666666667,,,0.4496314496314496,-0.0172931098679782
2019_07_ARI_NYG,2019,7,2019-10-20,Sunday,NYG,ARI,21.0,27.0,0,3.5,49.5,0,outdoors,fieldturf,-6.0,-6.2,0.3333333333333333,0.4,16.0,18.8,22.0,25.0,0.3333333333333333,-8.166666666666666,56.0,3.0,-4.333333333333333,-7.4,0.6666666666666666,0.4,23.333333333333332,21.4,27.666666666666668,28.8,0.3333333333333333,-6.166666666666667,56.0,3.0,0.4496314496314496,-0.0172931098679782
2019_07_SF_WAS,2019,7,2019-10-20,Sunday,WAS,SF,0.0,9.0,0,-10.0,39.0,0,outdoors,grass,-15.333333333333334,-14.4,0.3333333333333333,0.2,9.0,12.6,24.333333333333332,27.0,0.16666666666666666,-12.833333333333334,55.0,12.0,15.0,16.6,1.0,1.0,25.0,29.4,10.0,12.8,1.0,16.6,55.0,12.0,0.4496314496314496,-0.0172931098679782
2019_07_LAC_TEN,2019,7,2019-10-20,Sunday,TEN,LAC,23.0,20.0,1,3.0,42.5,0,outdoors,grass,-3.0,-4.8,0.3333333333333333,0.2,10.333333333333334,11.0,13.333333333333334,15.8,0.3333333333333333,1.0,77.0,2.0,2.0,-0.8,0.3333333333333333,0.2,20.0,18.0,18.0,18.8,0.3333333333333333,0.3333333333333333,77.0,2.0,0.4496314496314496,-0.0172931098679782
2019_07_NO_CHI,2019,7,2019-10-20,Sunday,CHI,NO,25.0,36.0,0,4.0,37.0,0,outdoors,grass,7.666666666666667,3.6,0.6666666666666666,0.6,22.666666666666668,17.4,15.0,13.8,0.6,3.6,54.0,6.0,5.333333333333333,0.8,1.0,0.8,18.666666666666668,19.6,13.333333333333334,18.8,0.8333333333333334,1.0,54.0,6.0,0.4496314496314496,-0.0172931098679782
2019_07_BAL_SEA,2019,7,2019-10-20,Sunday,SEA,BAL,16.0,30.0,0,3.0,49.0,0,outdoors,fieldturf,7.333333333333333,3.6,1.0,0.8,29.666666666666668,28.8,22.333333333333332,25.2,0.8333333333333334,3.1666666666666665,50.0,8.0,-2.0,-1.0,0.6666666666666666,0.6,24.666666666666668,25.0,26.666666666666668,26.0,0.6666666666666666,7.333333333333333,50.0,8.0,0.4496314496314496,-0.0172931098679782
2019_07_PHI_DAL,2019,7,2019-10-20,Sunday,DAL,PHI,37.0,10.0,1,3.0,50.0,1,closed,fieldturf,-4.666666666666667,4.2,0.0,0.4,18.666666666666668,23.6,23.333333333333332,19.4,0.5,6.5,,,4.666666666666667,1.4,0.6666666666666666,0.4,28.333333333333332,25.8,23.666666666666668,24.4,0.5,2.0,,,0.4496314496314496,-0.0172931098679782
2019_07_NE_NYJ,2019,7,2019-10-21,Monday,NYJ,NE,0.0,33.0,0,-9.5,43.0,1,outdoors,fieldturf,-13.0,-12.0,0.3333333333333333,0.2,14.666666666666666,12.6,27.666666666666668,24.6,0.2,-12.0,58.0,0.0,17.666666666666668,22.4,1.0,1.0,28.0,31.4,10.333333333333334,9.0,1.0,23.666666666666668,58.0,0.0,0.4496314496314496,-0.0172931098679782
2019_08_WAS_MIN,2019,8,2019-10-24,Thursday,MIN,WAS,19.0,9.0,1,16.5,42.0,0,dome,sportturf,16.0,11.6,1.0,0.8,36.0,29.6,20.0,18.0,0.7142857142857143,9.857142857142858,,,-11.333333333333334,-14.2,0.3333333333333333,0.2,8.0,8.4,19.333333333333332,22.6,0.14285714285714285,-12.285714285714286,,,0.4612447499045437,-0.0271658528185097
2019_08_SEA_ATL,2019,8,2019-10-27,Sunday,ATL,SEA,20.0,27.0,0,-7.5,48.5,0,open,fieldturf,-16.333333333333332,-13.2,0.0,0.0,25.0,21.8,41.333333333333336,35.0,0.14285714285714285,-11.142857142857142,,,-3.0,0.4,0.6666666666666666,0.6,26.0,26.4,29.0,26.0,0.7142857142857143,0.7142857142857143,,,0.4612447499045437,-0.0271658528185097
2019_08_PHI_BUF,2019,8,2019-10-27,Sunday,BUF,PHI,13.0,31.0,0,1.0,39.5,0,outdoors,astroturf,3.6666666666666665,5.8,0.6666666666666666,0.8,18.333333333333332,20.8,14.666666666666666,15.0,0.8333333333333334,5.0,54.0,23.0,-6.666666666666667,-3.2,0.3333333333333333,0.4,20.333333333333332,23.8,27.0,27.0,0.42857142857142855,-2.142857142857143,54.0,23.0,0.4612447499045437,-0.0271658528185097
2019_08_LAC_CHI,2019,8,2019-10-27,Sunday,CHI,LAC,16.0,17.0,0,3.5,41.0,0,outdoors,grass,-1.3333333333333333,2.8,0.3333333333333333,0.6,20.666666666666668,21.8,22.0,19.0,0.5,1.1666666666666667,52.0,9.0,-5.666666666666667,-0.8,0.0,0.2,16.666666666666668,20.0,22.333333333333332,20.8,0.2857142857142857,-0.14285714285714285,52.0,9.0,0.4612447499045437,-0.0271658528185097
2019_08_NYG_DET,2019,8,2019-10-27,Sunday,DET,NYG,31.0,26.0,1,6.5,49.0,0,dome,fieldturf,-5.666666666666667,-2.2,0.0,0.4,27.333333333333332,24.4,33.0,26.6,0.3333333333333333,-1.8333333333333333,,,-15.0,-4.6,0.0,0.4,15.0,20.2,30.0,24.8,0.2857142857142857,-7.857142857142857,,,0.4612447499045437,-0.0271658528185097
2019_08_DEN_IND,2019,8,2019-10-27,Sunday,IND,DEN,15.0,13.0,1,6.0,41.0,0,open,fieldturf,2.0,2.2,0.6666666666666666,0.8,24.333333333333332,23.8,22.333333333333332,21.6,0.6666666666666666,0.8333333333333334,,,-0.3333333333333333,-2.8,0.6666666666666666,0.4,14.0,16.4,14.333333333333334,19.2,0.2857142857142857,-3.4285714285714284,,,0.4612447499045437,-0.0271658528185097
2019_08_NYJ_JAX,2019,8,2019-10-27,Sunday,JAX,NYJ,29.0,15.0,1,7.0,39.5,0,outdoors,grass,-1.3333333333333333,2.2,0.3333333333333333,0.6,20.0,21.2,21.333333333333332,19.0,0.42857142857142855,-0.5714285714285714,79.0,11.0,-18.666666666666668,-18.4,0.3333333333333333,0.2,10.0,9.4,28.666666666666668,27.8,0.16666666666666666,-15.5,79.0,11.0,0.4612447499045437,-0.0271658528185097
2019_08_CIN_LA,2019,8,2019-10-27,Sunday,LA,CIN,24.0,10.0,1,12.0,48.5,0,outdoors,grass,4.333333333333333,1.0,0.3333333333333333,0.4,24.333333333333332,26.6,20.0,25.6,0.5714285714285714,3.7142857142857144,48.0,5.0,-6.333333333333333,-9.4,0.0,0.0,19.0,15.4,25.333333333333332,24.8,0.0,-10.285714285714286,48.0,5.0,0.4612447499045437,-0.0271658528185097
2019_08_ARI_NO,2019,8,2019-10-27,Sunday,NO,ARI,31.0,9.0,1,12.5,47.5,0,dome,astroturf,8.333333333333334,6.6,1.0,1.0,26.666666666666668,25.0,18.333333333333332,18.4,0.8571428571428571,2.4285714285714284,,,3.3333333333333335,-5.0,1.0,0.6,29.0,23.4,25.666666666666668,28.4,0.42857142857142855,-4.428571428571429,,,0.4612447499045437,-0.0271658528185097
2019_08_TB_TEN,2019,8,2019-10-27,Sunday,TEN,TB,27.0,23.0,1,2.0,45.5,0,outdoors,grass,-6.666666666666667,-3.8,0.3333333333333333,0.4,10.0,12.2,16.666666666666668,16.0,0.42857142857142855,1.2857142857142858,59.0,3.0,-1.0,0.4,0.3333333333333333,0.4,35.0,31.2,36.0,30.8,0.3333333333333333,-2.0,59.0,3.0,0.4612447499045437,-0.0271658528185097
2019_08_CAR_SF,2019,8,2019-10-27,Sunday,SF,CAR,51.0,13.0,1,4.5,41.0,0,outdoors,grass,16.666666666666668,15.6,1.0,1.0,20.0,25.0,3.3333333333333335,9.4,1.0,15.333333333333334,66.0,19.0,8.0,7.2,1.0,0.8,29.0,27.8,21.0,20.6,0.6666666666666666,5.5,66.0,19.0,0.4612447499045437,-0.0271658528185097
2019_08_OAK_HOU,2019,8,2019-10-27,Sunday,HOU,OAK,27.0,24.0,1,5.0,52.0,0,closed,grass,7.0,4.4,0.6666666666666666,0.6,35.666666666666664,28.8,28.666666666666668,24.4,0.5714285714285714,3.0,,,-2.6666666666666665,-9.2,0.6666666666666666,0.4,26.333333333333332,20.6,29.0,29.8,0.5,-6.333333333333333,,,0.4612447499045437,-0.0271658528185097
2019_08_CLE_NE,2019,8,2019-10-27,Sunday,NE,CLE,27.0,13.0,1,9.5,43.0,0,outdoors,grass,26.666666666666668,20.4,1.0,1.0,33.666666666666664,29.4,7.0,9.0,1.0,25.0,49.0,11.0,-5.666666666666667,-0.8,0.3333333333333333,0.4,23.666666666666668,21.4,29.333333333333332,22.2,0.3333333333333333,-5.666666666666667,49.0,11.0,0.4612447499045437,-0.0271658528185097
2019_08_GB_KC,2019,8,2019-10-27,Sunday,KC,GB,24.0,31.0,0,-5.0,48.0,0,outdoors,astroturf,3.6666666666666665,4.0,0.3333333333333333,0.6,22.333333333333332,26.8,18.666666666666668,22.8,0.7142857142857143,7.428571428571429,54.0,5.0,9.666666666666666,6.6,1.0,0.8,33.0,30.6,23.333333333333332,24.0,0.8571428571428571,6.428571428571429,54.0,5.0,0.4612447499045437,-0.0271658528185097
2019_08_MIA_PIT,2019,8,2019-10-28,Monday,PIT,MIA,27.0,14.0,1,14.0,44.0,0,outdoors,grass,9.333333333333334,4.4,0.6666666666666666,0.4,24.666666666666668,24.0,15.333333333333334,19.6,0.3333333333333333,-1.3333333333333333,59.0,2.0,-10.333333333333334,-19.8,0.0,0.0,15.666666666666666,10.6,26.0,30.4,0.0,-24.666666666666668,59.0,2.0,0.4612447499045437,-0.0271658528185097
2019_09_SF_ARI,2019,9,2019-10-31,Thursday,ARI,SF,25.0,28.0,0,-10.5,43.5,1,closed,grass,-5.0,-5.8,0.6666666666666666,0.6,23.333333333333332,21.2,28.333333333333332,27.0,0.375,-6.625,,,20.0,18.4,1.0,1.0,26.666666666666668,27.0,6.666666666666667,8.6,1.0,18.571428571428573,,,0.4581640942323314,0.0142272236075953
2019_09_HOU_JAX,2019,9,2019-11-03,Sunday,JAX,HOU,3.0,26.0,0,1.0,46.0,1,outdoors,grass,5.666666666666667,2.4,0.6666666666666666,0.6,20.666666666666668,23.0,15.0,20.6,0.5,1.25,53.0,6.0,1.0,3.6,0.6666666666666666,0.6,27.0,28.8,26.0,25.2,0.625,3.0,53.0,6.0,0.4581640942323314,0.0142272236075953
2019_09_WAS_BUF,2019,9,2019-11-03,Sunday,BUF,WAS,24.0,9.0,1,10.5,37.0,0,outdoors,astroturf,-0.3333333333333333,-0.6,0.6666666666666666,0.6,19.333333333333332,17.8,19.666666666666668,18.4,0.7142857142857143,1.7142857142857142,42.0,18.0,-6.0,-13.0,0.3333333333333333,0.2,8.666666666666666,7.2,14.666666666666666,20.2,0.125,-12.0,42.0,18.0,0.4581640942323314,0.0142272236075953
2019_09_TEN_CAR,2019,9,2019-11-03,Sunday,CAR,TEN,30.0,20.0,1,3.5,43.0,0,outdoors,grass,-6.666666666666667,0.8,0.6666666666666666,0.8,28.0,27.6,34.666666666666664,26.8,0.5714285714285714,-0.7142857142857143,58.0,5.0,-3.0,-0.4,0.6666666666666666,0.6,16.666666666666668,16.2,19.666666666666668,16.6,0.5,1.625,58.0,5.0,0.4581640942323314,0.0142272236075953
2019_09_MIN_KC,2019,9,2019-11-03,Sunday,KC,MIN,26.0,23.0,1,-5.5,46.0,0,outdoors,astroturf,3.3333333333333335,1.6,0.3333333333333333,0.4,26.0,25.0,22.666666666666668,23.4,0.625,5.625,54.0,15.0,13.333333333333334,9.6,1.0,0.8,33.0,26.6,19.666666666666668,17.0,0.75,9.875,54.0,15.0,0.4581640942323314,0.0142272236075953
2019_09_NYJ_MIA,2019,9,2019-11-03,Sunday,MIA,NYJ,26.0,18.0,1,-3.5,42.5,1,outdoors,grass,-8.0,-13.8,0.0,0.0,17.0,13.4,25.0,27.2,0.0,-23.0,85.0,11.0,-15.0,-17.2,0.3333333333333333,0.2,13.0,11.8,28.0,29.0,0.14285714285714285,-15.285714285714286,85.0,11.0,0.4581640942323314,0.0142272236075953
2019_09_CHI_PHI,2019,9,2019-11-03,Sunday,PHI,CHI,22.0,14.0,1,5.0,41.0,0,outdoors,grass,-9.0,1.0,0.3333333333333333,0.6,20.333333333333332,25.2,29.333333333333332,24.2,0.5,0.375,52.0,13.0,-5.0,2.2,0.0,0.4,20.666666666666668,21.8,25.666666666666668,19.6,0.42857142857142855,0.8571428571428571,52.0,13.0,0.4581640942323314,0.0142272236075953
2019_09_IND_PIT,2019,9,2019-11-03,Sunday,PIT,IND,26.0,24.0,1,1.0,39.5,0,outdoors,grass,5.666666666666667,7.4,0.6666666666666666,0.6,24.666666666666668,24.2,19.0,16.8,0.42857142857142855,0.7142857142857143,48.0,12.0,5.0,2.2,1.0,0.8,21.333333333333332,23.0,16.333333333333332,20.8,0.7142857142857143,1.0,48.0,12.0,0.4581640942323314,0.0142272236075953
2019_09_DET_OAK,2019,9,2019-11-03,Sunday,OAK,DET,31.0,24.0,1,2.5,51.5,0,outdoors,grass,-6.0,-6.2,0.3333333333333333,0.4,24.0,23.4,30.0,29.6,0.42857142857142855,-5.857142857142857,71.0,6.0,-2.6666666666666665,-1.8,0.3333333333333333,0.4,27.666666666666668,28.0,30.333333333333332,29.8,0.42857142857142855,-0.8571428571428571,71.0,6.0,0.4581640942323314,0.0142272236075953
2019_09_TB_SEA,2019,9,2019-11-03,Sunday,SEA,TB,40.0,34.0,1,4.0,51.0,0,outdoors,fieldturf,-1.0,3.0,0.6666666666666666,0.8,25.0,26.4,26.0,23.4,0.75,1.5,54.0,6.0,-7.333333333333333,-1.6,0.0,0.2,24.333333333333332,31.8,31.666666666666668,33.4,0.2857142857142857,-2.2857142857142856,54.0,6.0,0.4581640942323314,0.0142272236075953
2019_09_CLE_DEN,2019,9,2019-11-03,Sunday,DEN,CLE,24.0,19.0,1,-4.0,39.0,0,outdoors,grass,-3.3333333333333335,-1.0,0.3333333333333333,0.4,11.666666666666666,15.8,15.0,16.8,0.25,-3.25,55.0,4.0,-15.333333333333334,-7.6,0.0,0.2,14.666666666666666,19.4,30.0,27.0,0.2857142857142857,-6.857142857142857,55.0,4.0,0.4581640942323314,0.0142272236075953
2019_09_GB_LAC,2019,9,2019-11-03,Sunday,LAC,GB,26.0,11.0,1,-4.0,50.0,0,outdoors,grass,-3.0,0.8,0.3333333333333333,0.4,18.0,19.4,21.0,18.6,0.375,0.0,79.0,2.0,8.666666666666666,5.8,1.0,0.8,32.0,31.4,23.333333333333332,25.6,0.875,6.5,79.0,2.0,0.4581640942323314,0.0142272236075953
2019_09_NE_BAL,2019,9,2019-11-03,Sunday,BAL,NE,37.0,20.0,1,-3.0,44.5,0,outdoors,grass,7.666666666666667,0.6,1.0,0.6,26.333333333333332,26.4,18.666666666666668,25.8,0.7142857142857143,8.285714285714286,48.0,1.0,22.666666666666668,20.0,1.0,1.0,31.666666666666668,28.8,9.0,8.8,1.0,23.625,48.0,1.0,0.4581640942323314,0.0142272236075953
2019_09_DAL_NYG,2019,9,2019-11-04,Monday,NYG,DAL,18.0,37.0,0,-6.5,48.5,1,outdoors,fieldturf,-10.666666666666666,-5.8,0.0,0.2,20.333333333333332,19.0,31.0,24.8,0.25,-7.5,51.0,10.0,5.0,7.6,0.3333333333333333,0.4,27.666666666666668,24.8,22.666666666666668,17.2,0.5714285714285714,9.428571428571429,51.0,10.0,0.4581640942323314,0.0142272236075953
2019_10_LAC_OAK,2019,10,2019-11-07,Thursday,OAK,LAC,26.0,24.0,1,-1.0,49.0,1,outdoors,grass,-4.666666666666667,-0.8,0.3333333333333333,0.6,26.333333333333332,26.8,31.0,27.6,0.5,-4.25,54.0,9.0,4.333333333333333,-0.2,0.6666666666666666,0.4,21.0,18.6,16.666666666666668,18.8,0.4444444444444444,1.6666666666666667,54.0,9.0,0.4811557788944723,-0.052814219995246
2019_10_DET_CHI,2019,10,2019-11-10,Sunday,CHI,DET,20.0,13.0,1,6.0,38.0,1,outdoors,grass,-6.666666666666667,-2.6,0.0,0.2,18.333333333333332,18.4,25.0,21.0,0.375,-0.25,40.0,12.0,-4.666666666666667,-3.8,0.3333333333333333,0.2,28.333333333333332,27.4,33.0,31.2,0.375,-1.625,40.0,12.0,0.4811557788944723,-0.052814219995246
2019_10_BAL_CIN,2019,10,2019-11-10,Sunday,CIN,BAL,13.0,49.0,0,-10.5,44.0,1,outdoors,grass,-10.0,-11.4,0.0,0.0,14.666666666666666,14.0,24.666666666666668,25.4,0.0,-10.75,56.0,9.0,12.333333333333334,5.0,1.0,0.8,30.0,28.2,17.666666666666668,23.2,0.75,9.375,56.0,9.0,0.4811557788944723,-0.052814219995246
2019_10_BUF_CLE,2019,10,2019-11-10,Sunday,CLE,BUF,19.0,16.0,1,3.0,42.0,0,outdoors,grass,-7.666666666666667,-7.2,0.0,0.2,20.0,20.6,27.666666666666668,27.8,0.25,-6.625,50.0,10.0,2.3333333333333335,1.6,0.6666666666666666,0.6,22.666666666666668,18.4,20.333333333333332,16.8,0.75,3.375,50.0,10.0,0.4811557788944723,-0.052814219995246
